restaurant_id,name,state,lat,lon,chicken_burrito_price,method
3911,Wixom,MI,42.505794,-83.536634,9.35,burrito:Chicken Burrito
4148,Clinton Township,MI,42.594245,-82.901123,9.8,burrito:Chicken Burrito
4210,Bay City,MI,43.624227,-83.895519,9.8,burrito:Chicken Burrito
4211,South Canton,MI,42.271432,-83.487776,9.95,burrito:Chicken Burrito
4220,Plymouth MI,MI,42.359188,-83.443579,9.8,burrito:Chicken Burrito
4241,Muskegon,MI,43.194033,-86.262967,9.8,burrito:Chicken Burrito
4478,Monroe - MI,MI,41.939519,-83.405853,9.5,burrito:Chicken Burrito
4593,Downtown Detroit,MI,42.330852,-83.045705,9.5,burrito:Chicken Burrito
4658,Commerce Twp,MI,42.530057,-83.438352,9.2,burrito:Chicken Burrito
4689,Madison Heights,MI,42.504664,-83.11027,9.5,burrito:Chicken Burrito
4691,Lake Lansing Road,MI,42.760691,-84.506112,8.95,burrito:Chicken Burrito
4805,Hall & Gratiot,MI,42.629295,-82.862589,9.8,burrito:Chicken Burrito
4953,Port Huron MI,MI,43.024027,-82.455215,9.5,burrito:Chicken Burrito
4972,Plymouth MI - Five Mile & Beck,MI,42.393578,-83.507767,9.8,burrito:Chicken Burrito
4974,Rockford MI,MI,43.117638,-85.597969,9.8,burrito:Chicken Burrito
5127,Hudsonville,MI,42.845374,-85.862509,9.35,burrito:Chicken Burrito
5268,South Saginaw,MI,43.436359,-84.028471,9.8,burrito:Chicken Burrito
5289,Grand Blanc Market Place,MI,42.919312,-83.620026,9.95,burrito:Chicken Burrito
5588,Fenton MI,MI,42.789242,-83.742546,10.15,burrito:Chicken Burrito
5612,Livonia MI - 7 Mile and Middlebelt,MI,42.426088,-83.336245,9.8,burrito:Chicken Burrito
5614,Southgate MI,MI,42.191464,-83.181479,10.15,burrito:Chicken Burrito
5740,Dearborn Heights MI - Telegraph Rd,MI,42.27856,-83.27007,9.35,burrito:Chicken Burrito
5782,Waterford Township MI,MI,42.6511,-83.369692,9.5,burrito:Chicken Burrito
5992,Grand Rapids MI - Burton,MI,42.926852,-85.608525,9.2,burrito:Chicken Burrito
720,Orchard Lake 2,MI,42.539073,-83.359947,9.35,burrito:Chicken Burrito
724,Rochester Hills,MI,42.642004,-83.131413,9.35,burrito:Chicken Burrito
746,Troy,MI,42.563563,-83.168234,9.2,burrito:Chicken Burrito
779,East Lansing MSU,MI,42.733636,-84.4773,8.45,burrito:Chicken Burrito
791,Royal Oak Woodward,MI,42.530744,-83.198054,8.75,burrito:Chicken Burrito
818,Hall & Schoenherr,MI,42.626416,-82.98776,9.5,burrito:Chicken Burrito
860,Southfield Evergreen,MI,42.481599,-83.241589,9.8,burrito:Chicken Burrito
955,Ann Arbor Washtenaw,MI,42.255368,-83.693385,8.45,burrito:Chicken Burrito
1116,Maple Grove,MN,45.133612,-93.476855,9.65,burrito:Chicken Burrito
1133,Mall of America MN,MN,44.853598,-93.242074,9.35,burrito:Chicken Burrito
128,Lawson,MN,44.945463,-93.095372,8.95,burrito:Chicken Burrito
1414,Richfield 2,MN,44.883954,-93.248529,9.15,burrito:Chicken Burrito
1438,North Maplewood,MN,45.035551,-93.019509,9.65,burrito:Chicken Burrito
1452,Northtown MN,MN,45.127286,-93.25675,8.75,burrito:Chicken Burrito
1571,200 South Sixth,MN,44.976898,-93.267942,9.15,burrito:Chicken Burrito
1739,South Eagan,MN,44.790697,-93.211784,8.45,burrito:Chicken Burrito
1792,St. Cloud - 5th Ave.,MN,45.558689,-94.156541,8.45,burrito:Chicken Burrito
186,Skyway,MN,44.978246,-93.271806,8.75,burrito:Chicken Burrito
1865,Shoreview,MN,45.058092,-93.143527,9.2,burrito:Chicken Burrito
19,Arbor Lakes,MN,45.095678,-93.44131,9.15,burrito:Chicken Burrito
196,Plymouth,MN,45.02058,-93.482526,9.15,burrito:Chicken Burrito
2051,Minnetonka 7 & 101,MN,44.918029,-93.502459,9.15,burrito:Chicken Burrito
21,Stadium Village,MN,44.973462,-93.22691,8.45,burrito:Chicken Burrito
2210,Duluth - Miller Hill Mall,MN,46.804871,-92.1597,8.95,burrito:Chicken Burrito
224,Maplewood,MN,45.010412,-93.023837,8.6,burrito:Chicken Burrito
226,Robert Street,MN,44.890162,-93.081144,9.35,burrito:Chicken Burrito
234,Woodbury,MN,44.924735,-92.955012,9.2,burrito:Chicken Burrito
238,Eagan,MN,44.835976,-93.151959,8.6,burrito:Chicken Burrito
2437,80th St - Cottage Grove,MN,44.832866,-92.957598,9.35,burrito:Chicken Burrito
25,Highland Crossing,MN,44.917524,-93.188556,8.75,burrito:Chicken Burrito
251,St. Anthony,MN,44.988006,-93.256909,9.35,burrito:Chicken Burrito
263,Nicollet Mall,MN,44.973535,-93.27533,8.45,burrito:Chicken Burrito
265,Burnhaven,MN,44.74756,-93.288722,8.95,burrito:Chicken Burrito
268,7 Corners,MN,44.973058,-93.247025,8.45,burrito:Chicken Burrito
2692,694 & Central,MN,45.062711,-93.248297,9.2,burrito:Chicken Burrito
2705,Rogers,MN,45.200739,-93.553948,9.15,burrito:Chicken Burrito
2724,Champlin,MN,45.158322,-93.390783,8.75,burrito:Chicken Burrito
28,Gateway Village,MN,45.55133,-94.206193,9.2,burrito:Chicken Burrito
2803,Brooklyn Center,MN,45.059152,-93.320954,9.35,burrito:Chicken Burrito
2919,Rosemount,MN,44.731298,-93.13359,8.75,burrito:Chicken Burrito
30,Cedar Commons,MN,44.94747,-93.321226,9.2,burrito:Chicken Burrito
3214,Lakeville,MN,44.694106,-93.285727,8.95,burrito:Chicken Burrito
324,Coon Rapids,MN,45.198771,-93.354817,8.95,burrito:Chicken Burrito
3256,St Louis Park Relo,MN,44.930205,-93.350442,8.95,burrito:Chicken Burrito
33,Apple Valley,MN,44.731145,-93.219372,8.95,burrito:Chicken Burrito
3311,Coon Rapids - Northdale,MN,45.1827,-93.3216,9.2,burrito:Chicken Burrito
3327,Chaska,MN,44.834817,-93.601108,9.2,burrito:Chicken Burrito
3358,610 & Zane,MN,45.124552,-93.357518,8.75,burrito:Chicken Burrito
338,Eden Prairie,MN,44.859244,-93.442869,9.35,burrito:Chicken Burrito
3427,Baxter MN,MN,46.358212,-94.245605,9.5,burrito:Chicken Burrito
3495,Shady Oak,MN,44.894066,-93.419739,8.6,burrito:Chicken Burrito
3529,Roseville - Snelling Ave,MN,45.022001,-93.168834,9.15,burrito:Chicken Burrito
3571,Savage,MN,44.749682,-93.379868,9.2,burrito:Chicken Burrito
3572,Forest Lake,MN,45.278227,-92.998222,9.2,burrito:Chicken Burrito
365,Hennepin,MN,44.955352,-93.297214,8.6,burrito:Chicken Burrito
3839,West Shakopee,MN,44.781348,-93.508241,9.95,burrito:Chicken Burrito
3919,North Blaine,MN,45.195718,-93.236486,9.65,burrito:Chicken Burrito
402,Grand Ave.,MN,44.940113,-93.136826,9.15,burrito:Chicken Burrito
4068,Orchard Place,MN,44.722722,-93.177854,9.2,burrito:Chicken Burrito
419,Edina,MN,44.879146,-93.320556,8.75,burrito:Chicken Burrito
4266,Sartell,MN,45.596498,-94.192035,9.35,burrito:Chicken Burrito
431,Chanhassen,MN,44.859373,-93.534467,9.5,burrito:Chicken Burrito
4547,North Mankato,MN,44.177839,-94.034032,8.6,burrito:Chicken Burrito
4660,North Branch,MN,45.51071,-93.00077,9.5,burrito:Chicken Burrito
4753,Moorhead,MN,46.87713,-96.72818,9.65,burrito:Chicken Burrito
4888,Buffalo MN,MN,45.18598,-93.87538,9.15,burrito:Chicken Burrito
4889,Inver Grove Heights,MN,44.866354,-93.055397,9.65,burrito:Chicken Burrito
5005,Preserve Village - EP,MN,44.83614,-93.39918,9.65,burrito:Chicken Burrito
5008,Rush Creek,MN,45.08417,-93.51835,9.5,burrito:Chicken Burrito
5052,Monticello,MN,45.289699,-93.772256,9.65,burrito:Chicken Burrito
5053,St. Michael,MN,45.210171,-93.651118,9.5,burrito:Chicken Burrito
514,Brooklyn Park,MN,45.094135,-93.383211,9.35,burrito:Chicken Burrito
5237,Minnetonka - Plymouth Rd R,MN,44.96707,-93.44186,9.5,burrito:Chicken Burrito
5278,Fairdale Shoppes R,MN,45.01244,-93.17779,8.95,burrito:Chicken Burrito
5307,Clocktower Commons,MN,45.245664,-93.302501,9.5,burrito:Chicken Burrito
5453,Dinkytown,MN,44.98032,-93.23489,8.6,burrito:Chicken Burrito
551,Mankato,MN,44.146167,-93.994052,8.6,burrito:Chicken Burrito
5558,Owatonna,MN,44.083484,-93.242988,9.2,burrito:Chicken Burrito
557,Rochester,MN,44.062767,-92.500103,9.65,burrito:Chicken Burrito
5602,Circle Pines,MN,45.13842,-93.16732,8.95,burrito:Chicken Burrito
5643,Winona,MN,44.048186,-91.67958,9.2,burrito:Chicken Burrito
5814,Ramsey MN,MN,45.23769,-93.46996,9.5,burrito:Chicken Burrito
5879,Alexandria MN - Broadway,MN,45.8501,-95.3872,9.15,burrito:Chicken Burrito
5883,Oakdale - 4Front,MN,44.998346,-92.950683,8.95,burrito:Chicken Burrito
594,Richfield,MN,44.86401,-93.288867,9.2,burrito:Chicken Burrito
5981,Fergus Falls,MN,46.28914,-96.11653,9.2,burrito:Chicken Burrito
630,Blaine,MN,45.160472,-93.233823,9.15,burrito:Chicken Burrito
649,Ear of Corn,MN,44.006074,-92.464226,9.15,burrito:Chicken Burrito
653,Stillwater,MN,45.035646,-92.837415,8.75,burrito:Chicken Burrito
657,Lake Elmo,MN,44.944625,-92.90468,8.75,burrito:Chicken Burrito
728,Silver Lake,MN,45.038909,-93.219786,9.2,burrito:Chicken Burrito
754,Bloomington MN,MN,44.811215,-93.329092,8.95,burrito:Chicken Burrito
757,Shakopee MN,MN,44.776314,-93.414129,8.6,burrito:Chicken Burrito
764,Crystal,MN,45.055094,-93.364971,8.95,burrito:Chicken Burrito
774,Golden Valley MN,MN,44.984482,-93.381111,9.65,burrito:Chicken Burrito
782,Hastings,MN,44.738873,-92.892639,9.15,burrito:Chicken Burrito
876,Vadnais Heights,MN,45.051991,-93.063298,8.6,burrito:Chicken Burrito
884,Wayzata MN,MN,44.971462,-93.496635,8.95,burrito:Chicken Burrito
895,Mankato 2,MN,44.166301,-93.951396,9.2,burrito:Chicken Burrito
925,Elk River,MN,45.30128,-93.555077,9.15,burrito:Chicken Burrito
1027,Columbia East,MO,38.947395,-92.30007,8.75,burrito:Chicken Burrito
1048,Kirkwood,MO,38.563706,-90.408141,9.2,burrito:Chicken Burrito
1050,Springfield-MO,MO,37.153027,-93.295163,8.6,burrito:Chicken Burrito
1090,Springfield National,MO,37.209743,-93.275599,8.6,burrito:Chicken Burrito
1183,Jefferson City,MO,38.578833,-92.192716,9.5,burrito:Chicken Burrito
1382,Blue Springs,MO,39.025883,-94.248295,9.2,burrito:Chicken Burrito
1493,North Oak,MO,39.195461,-94.579993,9.15,burrito:Chicken Burrito
1557,Chipman,MO,38.921327,-94.359722,9.15,burrito:Chicken Burrito
16,Bell,MO,39.057066,-94.605593,9.35,burrito:Chicken Burrito
1620,Blue Ridge Crossing,MO,39.046592,-94.446975,9.15,burrito:Chicken Burrito
1848,Belton,MO,38.814028,-94.510088,9.5,burrito:Chicken Burrito
1849,Raytown,MO,38.994551,-94.474417,8.75,burrito:Chicken Burrito
1941,SLU,MO,38.632632,-90.233931,9.15,burrito:Chicken Burrito
2026,Florissant,MO,38.804511,-90.307734,10.15,burrito:Chicken Burrito
2082,Bridgeton,MO,38.750698,-90.427814,9.35,burrito:Chicken Burrito
2112,Joplin,MO,37.084878,-94.47663,9.5,burrito:Chicken Burrito
2213,West County Mall FC,MO,38.599121,-90.448845,9.65,burrito:Chicken Burrito
2356,Hanley Road,MO,38.626347,-90.334343,9.5,burrito:Chicken Burrito
243,Lee Summit,MO,38.928658,-94.409007,9.2,burrito:Chicken Burrito
2612,North KC,MO,39.173627,-94.535573,9.15,burrito:Chicken Burrito
2852,Truman Marketplace,MO,38.901985,-94.525386,8.95,burrito:Chicken Burrito
3010,Warrensburg,MO,38.772324,-93.735849,8.45,burrito:Chicken Burrito
315,Mizzou,MO,38.947978,-92.327411,8.6,burrito:Chicken Burrito
3197,Tremont,MO,39.209913,-94.643014,9.5,burrito:Chicken Burrito
3217,South KC,MO,38.944279,-94.607973,9.2,burrito:Chicken Burrito
3339,Stadium Blvd,MO,38.960867,-92.37042,9.2,burrito:Chicken Burrito
335,Barry North,MO,39.253091,-94.653916,9.15,burrito:Chicken Burrito
3552,Twin Creeks,MO,39.247634,-94.595075,9.65,burrito:Chicken Burrito
3767,Hampton Village,MO,38.597105,-90.293105,9.95,burrito:Chicken Burrito
3884,St Charles MO,MO,38.78368,-90.532497,9.65,burrito:Chicken Burrito
3943,Manchester,MO,38.60174,-90.466729,9.95,burrito:Chicken Burrito
395,Independence,MO,39.033696,-94.357917,9.8,burrito:Chicken Burrito
4098,South Lee Summit,MO,38.912167,-94.396644,9.15,burrito:Chicken Burrito
4419,Blue Springs - Hwy 7,MO,39.00896,-94.27518,9.8,burrito:Chicken Burrito
4470,Lake St. Louis,MO,38.763596,-90.784877,9.8,burrito:Chicken Burrito
4512,U City,MO,38.672957,-90.360404,9.2,burrito:Chicken Burrito
4912,Rock Hill,MO,38.609044,-90.366985,9.65,burrito:Chicken Burrito
4981,Westport,MO,39.050667,-94.607035,9.5,burrito:Chicken Burrito
51,Waldo,MO,38.992351,-94.595414,8.45,burrito:Chicken Burrito
5198,Wentzville,MO,38.814795,-90.87543,10.15,burrito:Chicken Burrito
5231,Liberty - 291,MO,39.23722,-94.43495,9.8,burrito:Chicken Burrito
5311,Bannister Rd,MO,38.95354,-94.5229,9.15,burrito:Chicken Burrito
5407,Independence - Hwy 291,MO,39.07459,-94.37981,9.35,burrito:Chicken Burrito
5521,Indiana & 152,MO,39.248279,-94.539826,9.8,burrito:Chicken Burrito
5590,Sedalia,MO,38.71323,-93.28054,8.45,burrito:Chicken Burrito
5669,Springfield Sunshine St.,MO,37.180511,-93.247294,8.75,burrito:Chicken Burrito
5915,Cape Girardeau,MO,37.30124,-89.57785,9.95,burrito:Chicken Burrito
648,Main Street KC,MO,39.038948,-94.586877,8.45,burrito:Chicken Burrito
669,St. Joe,MO,39.813656,-94.813872,9.5,burrito:Chicken Burrito
736,Liberty,MO,39.247708,-94.465917,9.8,burrito:Chicken Burrito
776,Stateline,MO,38.888928,-94.607339,8.95,burrito:Chicken Burrito
859,Kansas City Live,MO,39.097367,-94.582447,9.65,burrito:Chicken Burrito
905,Ellisville,MO,38.592211,-90.584408,9.15,burrito:Chicken Burrito
907,DT Clayton,MO,38.650555,-90.338435,9.15,burrito:Chicken Burrito
918,Drew Station,MO,38.643302,-90.564922,9.8,burrito:Chicken Burrito
919,Creve Coeur,MO,38.671993,-90.436127,9.35,burrito:Chicken Burrito
920,OFallon,MO,38.780679,-90.699027,9.65,burrito:Chicken Burrito
2917,Oxford MS,MS,34.363708,-89.559204,8.6,burrito:Chicken Burrito
3340,Southaven,MS,34.963151,-89.990437,9.35,burrito:Chicken Burrito
3863,Starkville,MS,33.454201,-88.814088,8.95,burrito:Chicken Burrito
4165,Tupelo,MS,34.301939,-88.708356,9.2,burrito:Chicken Burrito
4443,Ridgeland,MS,32.39991,-90.141453,9.65,burrito:Chicken Burrito
4451,Flowood,MS,32.337598,-90.067307,9.15,burrito:Chicken Burrito
4561,Olive Branch,MS,34.96501,-89.84286,9.15,burrito:Chicken Burrito
4599,D'Iberville,MS,30.454879,-88.904974,9.15,burrito:Chicken Burrito
4623,Madison MS,MS,32.46167,-90.13499,9.8,burrito:Chicken Burrito
4714,Brandon,MS,32.284407,-90.039506,9.2,burrito:Chicken Burrito
4962,Oxford East,MS,34.373235,-89.496933,8.75,burrito:Chicken Burrito
5475,Ocean Springs,MS,30.41213,-88.77625,9.2,burrito:Chicken Burrito
5591,Horn Lake,MS,34.963834,-90.066308,9.35,burrito:Chicken Burrito
2318,Bozeman,MT,45.680196,-111.063014,9.8,burrito:Chicken Burrito
2490,Billings Mid Town,MT,45.784522,-108.55692,9.5,burrito:Chicken Burrito
2495,Missoula,MT,46.892196,-114.03998,9.8,burrito:Chicken Burrito
4028,Kalispell,MT,48.231424,-114.331391,9.8,burrito:Chicken Burrito
4444,Great Falls,MT,47.49385,-111.274441,9.15,burrito:Chicken Burrito
4504,Southwest Billings,MT,45.749306,-108.616751,9.35,burrito:Chicken Burrito
5076,The Heights,MT,45.809223,-108.473413,9.8,burrito:Chicken Burrito
5186,West Bozeman - Northwest Crossing,MT,45.69339,-111.10415,9.95,burrito:Chicken Burrito
5211,Helena,MT,46.615533,-112.014098,9.35,burrito:Chicken Burrito
5292,Butte,MT,45.96701,-112.50768,9.5,burrito:Chicken Burrito
1007,Matthews,NC,35.124711,-80.708134,9.65,burrito:Chicken Burrito
1087,Cary Kildaire,NC,35.765223,-78.783861,9.65,burrito:Chicken Burrito
1510,Hwy 51 @ Carmel,NC,35.088065,-80.850922,9.35,burrito:Chicken Burrito
1584,Charlotte Midtown,NC,35.213717,-80.833475,9.2,burrito:Chicken Burrito
1607,Fayetteville NC,NC,35.068529,-78.967152,9.35,burrito:Chicken Burrito
1659,NC State,NC,35.787647,-78.66684,8.45,burrito:Chicken Burrito
1791,Durham Southpoint,NC,35.90347,-78.941542,9.15,burrito:Chicken Burrito
1826,Southpark Mall Food Court,NC,35.152858,-80.832689,9.2,burrito:Chicken Burrito
1874,Charlotte University,NC,35.31327,-80.743226,8.95,burrito:Chicken Burrito
1911,UNC Greensboro,NC,36.067443,-79.80518,9.2,burrito:Chicken Burrito
1946,Park West Village,NC,35.807005,-78.81519,9.8,burrito:Chicken Burrito
1956,Mooresville NC,NC,35.595424,-80.875673,10.15,burrito:Chicken Burrito
1959,Wilmington Oleander,NC,34.213665,-77.901899,9.35,burrito:Chicken Burrito
1974,Gateway Terrace,NC,35.953071,-78.992277,9.35,burrito:Chicken Burrito
2066,Strickland Six Forks,NC,35.901908,-78.654884,8.95,burrito:Chicken Burrito
2071,Boone,NC,36.199188,-81.657847,8.75,burrito:Chicken Burrito
2101,Hickory,NC,35.707334,-81.308264,10.15,burrito:Chicken Burrito
2129,Gateway Plaza,NC,34.786515,-77.402599,9.2,burrito:Chicken Burrito
2181,Greenville,NC,35.5843,-77.370953,8.6,burrito:Chicken Burrito
2183,Birkdale Village,NC,35.44367,-80.878983,9.15,burrito:Chicken Burrito
2222,Gastonia,NC,35.260192,-81.13312,9.95,burrito:Chicken Burrito
2233,Concord Parkway,NC,35.437973,-80.605539,9.35,burrito:Chicken Burrito
2282,Mayfaire,NC,34.242672,-77.828374,9.5,burrito:Chicken Burrito
2303,Asheville Hendersonville Road,NC,35.504615,-82.523931,9.65,burrito:Chicken Burrito
2379,New Bern,NC,35.102893,-77.085557,9.95,burrito:Chicken Burrito
2386,Triangle Town Center,NC,35.868126,-78.583484,9.2,burrito:Chicken Burrito
2453,Charlotte StoneCrest,NC,35.061239,-80.814391,9.65,burrito:Chicken Burrito
2485,Cary Crossroads,NC,35.760404,-78.740893,9.35,burrito:Chicken Burrito
2521,Carolina Place Mall Food Court,NC,35.082322,-80.877287,9.5,burrito:Chicken Burrito
2550,High Point NC,NC,36.032705,-79.958377,9.95,burrito:Chicken Burrito
2611,Smithfield,NC,35.506173,-78.32157,10.35,burrito:Chicken Burrito
2640,Kernersville,NC,36.108443,-80.097688,9.95,burrito:Chicken Burrito
2665,High Point Main St.,NC,35.985403,-80.025325,9.15,burrito:Chicken Burrito
2683,Greenville Memorial Dr,NC,35.551435,-77.405015,9.8,burrito:Chicken Burrito
2751,Waverly,NC,35.052532,-80.768407,9.35,burrito:Chicken Burrito
2793,Goldsboro,NC,35.374761,-77.945619,10.15,burrito:Chicken Burrito
2822,Apex,NC,35.746414,-78.82956,9.2,burrito:Chicken Burrito
2880,Concord Mills,NC,35.371145,-80.722987,9.8,burrito:Chicken Burrito
2938,Fayetteville Ramsey St.,NC,35.125504,-78.881104,9.15,burrito:Chicken Burrito
2939,Charlotte Northlake,NC,35.348791,-80.857763,9.95,burrito:Chicken Burrito
2950,Garner White Oak,NC,35.697311,-78.584972,9.65,burrito:Chicken Burrito
2979,Salisbury NC,NC,35.652635,-80.457153,9.8,burrito:Chicken Burrito
3004,Chapel Hill Eastgate,NC,35.936111,-79.02404,8.75,burrito:Chicken Burrito
3024,Fuquay Varina,NC,35.592746,-78.774461,9.8,burrito:Chicken Burrito
3036,Patton Avenue,NC,35.586721,-82.587429,9.5,burrito:Chicken Burrito
3095,Whitehall,NC,35.139242,-80.935595,9.8,burrito:Chicken Burrito
3125,Charlotte Belgate Center,NC,35.290516,-80.765999,9.35,burrito:Chicken Burrito
3133,North Durham,NC,36.04078,-78.898845,9.35,burrito:Chicken Burrito
3134,Monroe NC,NC,35.009415,-80.56415,9.95,burrito:Chicken Burrito
3138,City Park Tyvola,NC,35.18161,-80.915386,9.65,burrito:Chicken Burrito
3212,Wake Forest,NC,35.966301,-78.543495,9.5,burrito:Chicken Burrito
3266,Raleigh North Hills,NC,35.840181,-78.643501,9.35,burrito:Chicken Burrito
3267,RTP Page Rd & Miami,NC,35.876531,-78.850474,9.35,burrito:Chicken Burrito
3337,Burlington NC,NC,36.073603,-79.492327,9.5,burrito:Chicken Burrito
3453,Uptown on Tryon,NC,35.225498,-80.846283,9.5,burrito:Chicken Burrito
3616,South Raleigh Hwy 401,NC,35.722103,-78.652367,9.65,burrito:Chicken Burrito
3693,Wilson,NC,35.731623,-77.951545,9.8,burrito:Chicken Burrito
3738,Hendersonville NC,NC,35.346185,-82.434631,9.2,burrito:Chicken Burrito
3743,University Pkwy,NC,36.168654,-80.277207,9.8,burrito:Chicken Burrito
3751,Albemarle Rd,NC,35.211225,-80.690015,9.2,burrito:Chicken Burrito
3801,Kannapolis,NC,35.42271,-80.676294,9.35,burrito:Chicken Burrito
3958,Fayetteville Raeford Rd,NC,35.04438,-78.930733,9.65,burrito:Chicken Burrito
4016,Durham Ellis,NC,35.940629,-78.854043,9.35,burrito:Chicken Burrito
4100,Rocky Mount Hwy 301,NC,35.970033,-77.809089,9.8,burrito:Chicken Burrito
4139,Greensboro Gate City Blvd South,NC,36.0028,-79.905418,9.5,burrito:Chicken Burrito
4141,Statesville,NC,35.813918,-80.876032,9.65,burrito:Chicken Burrito
4167,Holly Springs 55,NC,35.639836,-78.835931,9.15,burrito:Chicken Burrito
4208,High Point South Main St,NC,35.92581,-79.986307,9.5,burrito:Chicken Burrito
4279,Southern Pines,NC,35.16501,-79.42139,9.2,burrito:Chicken Burrito
4283,Lenoir,NC,35.915784,-81.525122,8.95,burrito:Chicken Burrito
4301,Richlands Hwy,NC,34.755027,-77.460497,9.95,burrito:Chicken Burrito
4307,Cary South,NC,35.706738,-78.794539,9.5,burrito:Chicken Burrito
4344,Brevard Road,NC,35.528736,-82.606817,9.8,burrito:Chicken Burrito
4379,Battleground North,NC,36.120082,-79.842742,9.8,burrito:Chicken Burrito
4426,Peters Creek Pkwy,NC,36.04594,-80.259051,9.2,burrito:Chicken Burrito
4508,Park Rd,NC,35.17246,-80.851751,9.2,burrito:Chicken Burrito
4544,Porters Neck,NC,34.290718,-77.799477,9.8,burrito:Chicken Burrito
4606,Independence Idlewild,NC,35.184988,-80.760111,9.95,burrito:Chicken Burrito
4610,Clayton NC,NC,35.65761,-78.48108,9.65,burrito:Chicken Burrito
4809,Belmont NC,NC,35.244923,-81.042007,10.15,burrito:Chicken Burrito
4816,Wendell,NC,35.774581,-78.432938,9.65,burrito:Chicken Burrito
4835,Asheboro NC,NC,35.6981,-79.78742,9.2,burrito:Chicken Burrito
4860,Roanoke Rapids NC,NC,36.424148,-77.633236,10.15,burrito:Chicken Burrito
4967,Greensboro Gate City North,NC,36.041565,-79.842782,9.5,burrito:Chicken Burrito
5015,Fletcher NC Airport Road,NC,35.44317,-82.53502,9.8,burrito:Chicken Burrito
5058,S Concord NC Hwy 29,NC,35.36542,-80.66773,9.5,burrito:Chicken Burrito
5065,Leland Brunswick Forest,NC,34.201276,-78.048264,9.5,burrito:Chicken Burrito
5104,Hickory NC Hwy 321,NC,35.732545,-81.364257,9.95,burrito:Chicken Burrito
5105,Wilmington NC The Junction,NC,34.137917,-77.893448,9.5,burrito:Chicken Burrito
5137,Harrisburg Hwy 49,NC,35.32212,-80.64683,9.35,burrito:Chicken Burrito
5147,Hope Mills,NC,34.98054,-79.00736,9.65,burrito:Chicken Burrito
5170,Steele Creek,NC,35.16333,-80.96872,9.8,burrito:Chicken Burrito
5185,Greensboro Friendly Ave,NC,36.089185,-79.886169,9.35,burrito:Chicken Burrito
5208,Forest City NC,NC,35.341003,-81.899769,9.65,burrito:Chicken Burrito
5212,Fort Liberty,NC,35.12592,-79.02296,9.65,burrito:Chicken Burrito
5248,CLT Rivergate2,NC,35.101874,-80.986107,9.65,burrito:Chicken Burrito
5258,Elizabeth City NC2,NC,36.293264,-76.288646,10.15,burrito:Chicken Burrito
5260,Southeast Garner,NC,35.605072,-78.568664,9.5,burrito:Chicken Burrito
5371,Morehead City,NC,34.733745,-76.789328,9.95,burrito:Chicken Burrito
5397,Morganton NC,NC,35.716428,-81.695314,8.95,burrito:Chicken Burrito
5415,Clayton Flowers,NC,35.655095,-78.34094,9.95,burrito:Chicken Burrito
5421,Mallard Creek Church Charlotte,NC,35.33546,-80.75631,9.2,burrito:Chicken Burrito
5452,Winston Salem West,NC,36.120508,-80.368468,9.2,burrito:Chicken Burrito
5479,Hope Valley,NC,35.91759,-78.96033,8.95,burrito:Chicken Burrito
5534,Greenville West,NC,35.603441,-77.412587,8.75,burrito:Chicken Burrito
5616,Durham Highway 55 & 54,NC,35.90253,-78.89372,9.2,burrito:Chicken Burrito
5645,Olde Raleigh,NC,35.825451,-78.706958,9.15,burrito:Chicken Burrito
5707,Sanford NC,NC,35.44649,-79.12906,9.65,burrito:Chicken Burrito
5737,East Albemarle Road Charlotte,NC,35.224509,-80.6391,9.35,burrito:Chicken Burrito
5786,Durham Northwest Latta,NC,36.07999,-78.92991,9.5,burrito:Chicken Burrito
5839,Glenwood South,NC,35.78063,-78.64788,8.45,burrito:Chicken Burrito
5858,Capital Boulevard,NC,35.834409,-78.583486,9.35,burrito:Chicken Burrito
5945,Durham 9th Street,NC,36.009529,-78.92279,8.6,burrito:Chicken Burrito
5975,Shelby NC2,NC,35.27398,-81.51985,9.2,burrito:Chicken Burrito
6115,Ballantyne,NC,35.05564,-80.8516,9.35,burrito:Chicken Burrito
809,Chapel Hill,NC,35.911412,-79.059583,8.45,burrito:Chicken Burrito
826,Pleasant Valley,NC,35.860384,-78.707695,8.75,burrito:Chicken Burrito
851,Hanes Mall,NC,36.069426,-80.29796,8.6,burrito:Chicken Burrito
857,South End,NC,35.207437,-80.860255,8.6,burrito:Chicken Burrito
904,Wendover,NC,36.0558,-79.904135,9.35,burrito:Chicken Burrito
940,Battleground,NC,36.09148,-79.814204,9.95,burrito:Chicken Burrito
942,Falls of Neuse,NC,35.866116,-78.620049,9.35,burrito:Chicken Burrito
991,Cotswold,NC,35.170955,-80.807433,9.35,burrito:Chicken Burrito
994,Duke Medical,NC,36.009121,-78.944674,8.6,burrito:Chicken Burrito
2359,Fargo - Prairie Stone,ND,46.855349,-96.861426,9.15,burrito:Chicken Burrito
3415,NDSU,ND,46.904339,-96.796639,8.75,burrito:Chicken Burrito
4170,South Fargo,ND,46.83425,-96.8204,9.35,burrito:Chicken Burrito
5332,Fargo - 52nd Ave,ND,46.8033,-96.84735,9.2,burrito:Chicken Burrito
1651,Univ of Nebraska - Block 38,NE,40.815686,-96.702361,8.75,burrito:Chicken Burrito
2006,Lincoln O-Street,NE,40.813113,-96.64009,9.15,burrito:Chicken Burrito
